start time,Solar power production forecast - hourly update MWh/h,Wind power generation - hourly energy data MWh/h,Load MWh/h,Import from Russia EUR/MWh,Load CITY Wh/h,Solar power CITY MWh/h,Wind CITY MWh/h
18/01/2017 09:00,2.579,652,11587,0.5,115.87,25.79,65.2
18/01/2017 10:00,2.82,766,11512,0.5,115.12,28.2,76.6
18/01/2017 11:00,2.84,827,11403,0.5,114.03,28.4,82.7
18/01/2017 12:00,2.642,948,11408,0.5,114.08,26.42,94.8
18/01/2017 13:00,2.461,1019,11529,0.5,115.29,24.61,101.9
18/01/2017 14:00,1.778,1070,11766,0.5,117.66,17.78,107
18/01/2017 15:00,0.892,1105,11780,0.5,117.8,8.92,110.5
18/01/2017 16:00,0.027,1146,11746,0.5,117.46,0.27,114.6
18/01/2017 17:00,0,1120,11787,0.5,117.87,0,112
18/01/2017 18:00,0,1158,11547,3.847,115.47,0,115.8
18/01/2017 19:00,0,1200,10945,4.507,109.45,0,120
18/01/2017 20:00,0,1167,10954,5.045,109.54,0,116.7
18/01/2017 21:00,0,1100,10726,5.328,107.26,0,110
18/01/2017 22:00,0,1073,10214,5.257,102.14,0,107.3
18/01/2017 23:00,0,1090,9768,4.942,97.68,0,109
19/01/2017 00:00,0,1098,9589,5.475,95.89,0,109.8
19/01/2017 01:00,0,1193,9497,5.368,94.97,0,119.3
19/01/2017 02:00,0,1181,9548,4.875,95.48,0,118.1
19/01/2017 03:00,0.013,1088,9953,5.184,99.53,0.13,108.8
19/01/2017 04:00,0.007,1055,10760,0.5,107.6,0.07,105.5
19/01/2017 05:00,1.008,1120,11350,0.5,113.5,10.08,112
19/01/2017 06:00,2.148,1163,11604,0.5,116.04,21.48,116.3
19/01/2017 07:00,3.203,1220,11404,0.5,114.04,32.03,122
19/01/2017 08:00,4.19,1219,11375,0.5,113.75,41.9,121.9
19/01/2017 09:00,5.615,1209,11369,0.5,113.69,56.15,120.9
19/01/2017 10:00,5.974,1202,11298,0.5,112.98,59.74,120.2
19/01/2017 11:00,5.901,1192,11194,0.5,111.94,59.01,119.2
19/01/2017 12:00,5.184,1216,11215,0.5,112.15,51.84,121.6
19/01/2017 13:00,4.437,1254,11202,0.5,112.02,44.37,125.4
19/01/2017 14:00,1.956,1304,11507,0.5,115.07,19.56,130.4
19/01/2017 15:00,0.707,1315,11701,0.5,117.01,7.07,131.5
19/01/2017 16:00,0.062,1304,11622,0.5,116.22,0.62,130.4
19/01/2017 17:00,0,1251,11643,0.5,116.43,0,125.1
19/01/2017 18:00,0,1240,11464,3.842,114.64,0,124
19/01/2017 19:00,0,1278,10890,4.658,108.9,0,127.8
19/01/2017 20:00,0,1233,10978,4.907,109.78,0,123.3
19/01/2017 21:00,0,1228,10765,5.408,107.65,0,122.8
19/01/2017 22:00,0,1184,10354,5.673,103.54,0,118.4
19/01/2017 23:00,0,1126,9955,5.444,99.55,0,112.6
20/01/2017 00:00,0,1098,9769,5.481,97.69,0,109.8
20/01/2017 01:00,0,1078,9717,5.299,97.17,0,107.8
20/01/2017 02:00,0,1090,9892,5.004,98.92,0,109
20/01/2017 03:00,0.019,1093,10367,5.038,103.67,0.19,109.3
20/01/2017 04:00,0.478,1100,11355,0.5,113.55,4.78,110
20/01/2017 05:00,1.422,1110,11792,0.5,117.92,14.22,111
20/01/2017 06:00,2.969,1131,12050,0.5,120.5,29.69,113.1
20/01/2017 07:00,4.434,1130,11907,0.5,119.07,44.34,113
20/01/2017 08:00,5.45,1086,11906,0.5,119.06,54.5,108.6
20/01/2017 09:00,6.555,1035,11890,0.5,118.9,65.55,103.5
20/01/2017 10:00,6.511,982,11795,0.5,117.95,65.11,98.2
20/01/2017 11:00,6.141,958,11687,0.5,116.87,61.41,95.8
20/01/2017 12:00,5.313,955,11622,0.5,116.22,53.13,95.5
20/01/2017 13:00,4.282,981,11597,0.5,115.97,42.82,98.1
20/01/2017 14:00,2.663,1022,11825,0.5,118.25,26.63,102.2
20/01/2017 15:00,1.456,1024,12070,0.5,120.7,14.56,102.4
20/01/2017 16:00,0.087,1063,11959,0.5,119.59,0.87,106.3
20/01/2017 17:00,0,1092,11838,0.5,118.38,0,109.2
20/01/2017 18:00,0,1143,11622,3.678,116.22,0,114.3
20/01/2017 19:00,0,1175,11117,4.147,111.17,0,117.5
20/01/2017 20:00,0,1165,11204,4.519,112.04,0,116.5
20/01/2017 21:00,0,1147,10921,4.717,109.21,0,114.7
20/01/2017 22:00,0,1139,10418,4.994,104.18,0,113.9
20/01/2017 23:00,0,1104,10086,5.16,100.86,0,110.4
21/01/2017 00:00,0,1095,9850,5.146,98.5,0,109.5
21/01/2017 01:00,0,1158,9727,5.028,97.27,0,115.8
21/01/2017 02:00,0,1159,9744,4.814,97.44,0,115.9
21/01/2017 03:00,0.015,1154,9865,4.82,98.65,0.15,115.4
21/01/2017 04:00,0.031,1157,10110,4.715,101.1,0.31,115.7
21/01/2017 05:00,0.995,1164,10239,4.482,102.39,9.95,116.4
21/01/2017 06:00,1.906,1136,10686,4.063,106.86,19.06,113.6
21/01/2017 07:00,2.883,1030,10768,4.084,107.68,28.83,103
21/01/2017 08:00,2.271,972,10860,4.055,108.6,22.71,97.2
21/01/2017 09:00,2.229,878,10879,4.232,108.79,22.29,87.8
21/01/2017 10:00,2.231,770,10810,4.241,108.1,22.31,77
21/01/2017 11:00,2.154,680,10708,4.171,107.08,21.54,68
21/01/2017 12:05,1.872,625,10757,4.146,107.57,18.72,62.5
21/01/2017 13:10,1.538,555,10939,3.934,109.39,15.38,55.5
21/01/2017 15:00,0.853,508,11878,3.449,118.78,8.53,50.8
21/01/2017 16:00,0.523,566,11983,3.545,119.83,5.23,56.6
21/01/2017 17:00,0.052,636,11915,4.251,119.15,0.52,63.6
21/01/2017 18:00,0,698,11526,4.133,115.26,0,69.8
21/01/2017 19:00,0,739,10997,4.391,109.97,0,73.9
21/01/2017 20:00,0,681,11244,4.834,112.44,0,68.1
21/01/2017 21:00,0,664,11094,5.048,110.94,0,66.4
21/01/2017 22:00,0,655,10559,4.932,105.59,0,65.5
21/01/2017 23:00,0,652,10210,5.191,102.1,0,65.2
22/01/2017 00:00,0,623,9921,5.792,99.21,0,62.3
22/01/2017 01:00,0,616,9751,5.679,97.51,0,61.6
22/01/2017 02:00,0,622,9731,5.545,97.31,0,62.2
22/01/2017 03:00,0,632,9754,5.242,97.54,0,63.2
22/01/2017 04:00,0.011,624,9927,5.055,99.27,0.11,62.4
22/01/2017 05:00,0.031,599,9950,5.053,99.5,0.31,59.9
22/01/2017 06:00,0.636,507,10144,4.639,101.44,6.36,50.7
22/01/2017 07:00,1.529,419,10168,4.533,101.68,15.29,41.9
22/01/2017 08:00,2.209,364,10286,4.406,102.86,22.09,36.4
22/01/2017 09:00,2.252,322,10430,4.5,104.3,22.52,32.2
22/01/2017 10:00,2.268,308,10411,4.583,104.11,22.68,30.8
22/01/2017 11:00,2.604,302,10329,4.584,103.29,26.04,30.2
22/01/2017 12:00,2.533,307,10281,4.526,102.81,25.33,30.7
22/01/2017 13:00,2.687,325,10372,4.44,103.72,26.87,32.5
22/01/2017 14:00,2.467,330,10801,3.828,108.01,24.67,33
22/01/2017 15:00,2.077,340,11076,3.532,110.76,20.77,34
22/01/2017 16:00,0.806,371,11162,3.635,111.62,8.06,37.1
22/01/2017 17:00,0.095,456,11092,3.997,110.92,0.95,45.6
22/01/2017 18:00,0,571,10886,4.42,108.86,0,57.1
22/01/2017 19:00,0,604,10479,4.479,104.79,0,60.4
22/01/2017 20:00,0,636,10670,4.775,106.7,0,63.6
22/01/2017 21:00,0,653,10581,4.909,105.81,0,65.3
22/01/2017 22:00,0,680,10137,5.293,101.37,0,68
22/01/2017 23:00,0,681,9833,5.483,98.33,0,68.1
23/01/2017 00:00,0,687,9597,5.785,95.97,0,68.7
23/01/2017 01:00,0,690,9593,5.443,95.93,0,69
23/01/2017 02:00,0,620,9674,5.02,96.74,0,62
23/01/2017 03:00,0,541,10060,4.963,100.6,0,54.1
23/01/2017 04:00,0.033,530,10992,5.239,109.92,0.33,53
23/01/2017 05:00,0.159,497,11595,0.5,115.95,1.59,49.7
23/01/2017 06:00,2.319,491,11823,0.5,118.23,23.19,49.1
23/01/2017 07:00,4.444,422,11661,0.5,116.61,44.44,42.2
23/01/2017 08:00,6.746,396,11598,0.5,115.98,67.46,39.6
23/01/2017 09:00,7.113,367,11593,0.5,115.93,71.13,36.7
23/01/2017 10:00,9.565,363,11544,0.5,115.44,95.65,36.3
23/01/2017 11:00,10.506,356,11502,0.5,115.02,105.06,35.6
23/01/2017 12:00,9.9,380,11472,0.5,114.72,99,38
23/01/2017 13:00,8.778,444,11456,0.5,114.56,87.78,44.4
23/01/2017 14:00,6.922,471,11651,0.5,116.51,69.22,47.1
23/01/2017 15:00,4.124,532,11727,0.5,117.27,41.24,53.2
23/01/2017 16:00,2.164,527,11732,0.5,117.32,21.64,52.7
23/01/2017 17:00,0.334,540,11644,0.5,116.44,3.34,54
23/01/2017 18:00,0,500,11470,0.5,114.7,0,50
23/01/2017 19:00,0,450,11053,4.283,110.53,0,45
23/01/2017 20:00,0,444,11203,4.885,112.03,0,44.4
23/01/2017 21:00,0,438,10986,5.22,109.86,0,43.8
23/01/2017 22:00,0,419,10473,5.478,104.73,0,41.9
23/01/2017 23:00,0,434,10125,5.911,101.25,0,43.4
24/01/2017 00:00,0,408,9890,6.326,98.9,0,40.8
24/01/2017 01:00,0,421,9829,6.314,98.29,0,42.1
24/01/2017 02:00,0,465,9917,6.114,99.17,0,46.5
24/01/2017 03:00,0,457,10285,5.608,102.85,0,45.7
24/01/2017 04:00,0.041,492,11210,5.505,112.1,0.41,49.2
24/01/2017 05:00,0.248,483,11752,0.5,117.52,2.48,48.3
24/01/2017 06:00,2.248,440,12003,0.5,120.03,22.48,44
24/01/2017 07:00,4.206,323,11889,0.5,118.89,42.06,32.3
24/01/2017 08:00,5.678,228,11792,0.5,117.92,56.78,22.8
24/01/2017 08:15,5.825,200,11789,0.5,117.89,58.25,20
24/01/2017 09:00,1.492,135,11767,0.5,117.67,14.92,13.5
24/01/2017 10:00,1.627,78,11751,0.5,117.51,16.27,7.8
24/01/2017 11:00,1.487,42,11635,0.5,116.35,14.87,4.2
24/01/2017 12:00,1.214,31,11679,0.5,116.79,12.14,3.1
24/01/2017 13:00,0.858,29,11698,0.5,116.98,8.58,2.9
24/01/2017 14:00,0.304,36,11960,0.5,119.6,3.04,3.6
24/01/2017 15:00,0.13,58,12297,0.5,122.97,1.3,5.8
24/01/2017 16:00,0,93,12333,1.03,123.33,0,9.3
24/01/2017 17:00,0,112,12475,0.5,124.75,0,11.2
24/01/2017 18:00,0,138,12354,5.845,123.54,0,13.8
24/01/2017 19:00,0,175,11841,5.12,118.41,0,17.5
24/01/2017 20:00,0,227,11973,5.526,119.73,0,22.7
24/01/2017 21:00,0,275,11798,5.322,117.98,0,27.5
24/01/2017 22:00,0,305,11332,5.563,113.32,0,30.5
24/01/2017 23:00,0,382,11024,5.951,110.24,0,38.2
25/01/2017 00:00,0,468,10803,5.853,108.03,0,46.8
25/01/2017 01:00,0,574,10736,5.528,107.36,0,57.4
25/01/2017 02:00,0,684,10812,5.099,108.12,0,68.4
25/01/2017 03:00,0,750,11164,5.068,111.64,0,75
25/01/2017 04:00,0,846,12062,0.5,120.62,0,84.6
25/01/2017 05:00,0,953,12464,0.5,124.64,0,95.3
25/01/2017 06:00,0.34,1030,12587,0.5,125.87,3.4,103
25/01/2017 07:00,1.171,1069,12453,0.5,124.53,11.71,106.9
25/01/2017 08:00,1.666,1106,12355,0.5,123.55,16.66,110.6
25/01/2017 09:00,2.137,1163,12374,0.5,123.74,21.37,116.3
25/01/2017 10:00,2.464,1223,12261,0.5,122.61,24.64,122.3
25/01/2017 11:00,3.726,1247,12047,0.5,120.47,37.26,124.7
25/01/2017 12:00,3.824,1266,12109,0.5,121.09,38.24,126.6
25/01/2017 13:00,2.989,1291,12044,0.5,120.44,29.89,129.1
25/01/2017 14:00,0.516,1314,12174,0.5,121.74,5.16,131.4
25/01/2017 15:00,0.193,1312,12474,0.5,124.74,1.93,131.2
25/01/2017 16:00,0,1305,12397,0.5,123.97,0,130.5
25/01/2017 17:00,0,1294,12338,0.5,123.38,0,129.4
25/01/2017 18:00,0,1267,12097,4.265,120.97,0,126.7
25/01/2017 19:00,0,1272,11532,4.618,115.32,0,127.2
25/01/2017 20:00,0,1302,11571,4.949,115.71,0,130.2
25/01/2017 21:00,0,1316,11333,5.169,113.33,0,131.6
25/01/2017 22:00,0,1293,10795,5.512,107.95,0,129.3
25/01/2017 23:00,0,1252,10392,5.427,103.92,0,125.2
26/01/2017 00:00,0,1250,10244,5.299,102.44,0,125
26/01/2017 01:00,0,1218,10179,4.968,101.79,0,121.8
26/01/2017 02:00,0,1206,10168,4.326,101.68,0,120.6
26/01/2017 03:00,0,1183,10444,4.851,104.44,0,118.3
26/01/2017 04:00,0,1128,11331,0.5,113.31,0,112.8
26/01/2017 05:00,0,1090,11867,0.5,118.67,0,109
26/01/2017 06:00,0.568,1034,11983,0.5,119.83,5.68,103.4
26/01/2017 07:00,1.18,1005,11723,0.5,117.23,11.8,100.5
26/01/2017 08:00,1.1,983,11611,0.5,116.11,11,98.3
26/01/2017 09:00,1.404,905,11596,0.5,115.96,14.04,90.5
26/01/2017 10:00,1.46,845,11613,0.5,116.13,14.6,84.5
26/01/2017 11:00,1.695,769,11489,0.5,114.89,16.95,76.9
26/01/2017 12:00,1.657,699,11456,0.5,114.56,16.57,69.9
26/01/2017 13:00,1.287,553,11385,0.5,113.85,12.87,55.3
26/01/2017 14:00,0.277,430,11554,0.5,115.54,2.77,43
26/01/2017 15:00,0.049,402,11840,0.5,118.4,0.49,40.2
26/01/2017 16:00,0.022,426,11763,0.5,117.63,0.22,42.6
26/01/2017 17:00,0,476,11801,0.5,118.01,0,47.6
26/01/2017 18:00,0,612,11576,4.765,115.76,0,61.2
26/01/2017 19:00,0,771,11119,5.003,111.19,0,77.1
26/01/2017 20:00,0,803,11143,5.433,111.43,0,80.3
26/01/2017 21:00,0,791,10922,5.697,109.22,0,79.1
26/01/2017 22:00,0,774,10333,6.227,103.33,0,77.4
26/01/2017 23:00,0,748,9935,6.365,99.35,0,74.8
27/01/2017 00:00,0,723,9772,6.243,97.72,0,72.3
27/01/2017 01:00,0,842,9686,5.918,96.86,0,84.2
27/01/2017 02:00,0,907,9806,5.501,98.06,0,90.7
27/01/2017 03:00,0,891,10213,5.506,102.13,0,89.1
27/01/2017 04:00,0,812,11092,0.5,110.92,0,81.2
27/01/2017 05:00,0.004,701,11629,0.5,116.29,0.04,70.1
27/01/2017 06:00,0.972,589,11809,0.5,118.09,9.72,58.9
27/01/2017 07:00,2.056,472,11729,0.5,117.29,20.56,47.2
27/01/2017 08:00,1.948,446,11714,0.5,117.14,19.48,44.6
27/01/2017 09:00,2.194,522,11668,0.5,116.68,21.94,52.2
27/01/2017 10:00,2.489,565,11516,0.5,115.16,24.89,56.5
27/01/2017 11:00,2.687,659,11274,0.5,112.74,26.87,65.9
27/01/2017 12:00,2.184,739,11119,0.5,111.19,21.84,73.9
27/01/2017 13:00,1.57,817,11108,0.5,111.08,15.7,81.7
27/01/2017 14:00,0.392,910,11289,0.5,112.89,3.92,91
27/01/2017 15:00,0.164,989,11760,0.5,117.6,1.64,98.9
27/01/2017 16:00,0,988,11824,0.5,118.24,0,98.8
27/01/2017 17:00,0,968,11762,0.5,117.62,0,96.8
27/01/2017 18:00,0,970,11610,4.984,116.1,0,97
27/01/2017 19:00,0,1004,11147,4.996,111.47,0,100.4
27/01/2017 20:00,0,980,11262,5.281,112.62,0,98
27/01/2017 21:00,0,967,11007,5.504,110.07,0,96.7
27/01/2017 22:00,0,992,10448,5.636,104.48,0,99.2
27/01/2017 23:00,0,1001,10118,5.944,101.18,0,100.1
28/01/2017 00:00,0,950,9894,5.948,98.94,0,95
28/01/2017 01:00,0,860,9791,5.808,97.91,0,86
28/01/2017 02:00,0,837,9805,5.66,98.05,0,83.7
28/01/2017 03:00,0,858,9920,5.353,99.2,0,85.8
28/01/2017 04:00,0,802,10173,5.21,101.73,0,80.2
28/01/2017 05:00,0.002,877,10361,5.046,103.61,0.02,87.7
28/01/2017 06:00,0.315,923,10556,4.835,105.56,3.15,92.3
28/01/2017 07:00,0.607,972,10637,4.801,106.37,6.07,97.2
28/01/2017 08:00,0.595,954,10799,4.858,107.99,5.95,95.4
28/01/2017 09:00,0.877,897,10815,4.993,108.15,8.77,89.7
28/01/2017 10:00,0.965,896,10777,5.015,107.77,9.65,89.6
28/01/2017 11:00,0.969,906,10720,4.993,107.2,9.69,90.6
28/01/2017 12:00,0.891,878,10693,4.996,106.93,8.91,87.8
28/01/2017 13:00,0.69,843,10791,4.907,107.91,6.9,84.3
28/01/2017 14:00,0.412,810,11153,4.301,111.53,4.12,81
28/01/2017 15:00,0.174,725,11616,4.494,116.16,1.74,72.5
28/01/2017 16:00,0,653,11721,5.201,117.21,0,65.3
28/01/2017 17:00,0,568,11561,5.035,115.61,0,56.8
28/01/2017 18:00,0,527,11161,5.013,111.61,0,52.7
28/01/2017 19:00,0,512,10699,5.025,106.99,0,51.2
28/01/2017 20:00,0,471,10909,5.395,109.09,0,47.1
28/01/2017 21:00,0,456,10744,5.388,107.44,0,45.6
28/01/2017 22:00,0,476,10337,5.812,103.37,0,47.6
28/01/2017 23:00,0,529,9981,6.28,99.81,0,52.9
29/01/2017 00:00,0,549,9687,6.307,96.87,0,54.9
29/01/2017 01:00,0,632,9594,6.225,95.94,0,63.2
29/01/2017 02:00,0,641,9582,5.922,95.82,0,64.1
29/01/2017 03:00,0,628,9577,5.541,95.77,0,62.8
29/01/2017 04:00,0.02,652,9662,5.907,96.62,0.2,65.2
29/01/2017 05:00,0.78,713,9685,5.195,96.85,7.8,71.3
29/01/2017 06:00,1.473,734,9919,4.958,99.19,14.73,73.4
29/01/2017 07:00,1.854,779,9996,4.906,99.96,18.54,77.9
29/01/2017 08:00,2.187,854,10213,4.916,102.13,21.87,85.4
29/01/2017 09:00,2.544,868,10396,5.063,103.96,25.44,86.8
29/01/2017 10:00,2.351,888,10464,5.029,104.64,23.51,88.8
29/01/2017 11:00,2.182,910,10530,4.909,105.3,21.82,91
29/01/2017 12:00,1.659,934,10507,4.776,105.07,16.59,93.4
29/01/2017 13:00,0.486,979,10570,4.725,105.7,4.86,97.9
29/01/2017 14:00,0.198,1014,10840,4.489,108.4,1.98,101.4
29/01/2017 15:00,0,1075,11181,4.209,111.81,0,107.5
29/01/2017 16:00,0,1120,11287,4.486,112.87,0,112
29/01/2017 17:00,0,1089,11313,4.325,113.13,0,108.9
29/01/2017 18:00,0,1123,11071,4.738,110.71,0,112.3
29/01/2017 19:00,0,1190,10661,4.792,106.61,0,119
29/01/2017 20:00,0,1162,10930,5.128,109.3,0,116.2
29/01/2017 21:00,0,1163,10807,5.325,108.07,0,116.3
29/01/2017 22:00,0,1134,10362,5.553,103.62,0,113.4
29/01/2017 23:00,0,1089,10011,5.403,100.11,0,108.9
30/01/2017 00:00,0,1064,9742,5.498,97.42,0,106.4
30/01/2017 01:00,0,1080,9723,5.366,97.23,0,108
30/01/2017 02:00,0,1088,9838,5.296,98.38,0,108.8
30/01/2017 03:00,0.061,1094,10245,5.26,102.45,0.61,109.4
30/01/2017 04:00,0.028,1114,11108,0.5,111.08,0.28,111.4
30/01/2017 05:00,0.452,1110,11685,0.5,116.85,4.52,111
30/01/2017 06:00,0.799,1108,11893,0.5,118.93,7.99,110.8
30/01/2017 07:00,0.807,1073,11776,0.5,117.76,8.07,107.3
30/01/2017 08:00,1.04,1030,11794,0.5,117.94,10.4,103
30/01/2017 09:00,1.099,1045,11755,0.5,117.55,10.99,104.5
30/01/2017 10:00,1.199,985,11766,0.5,117.66,11.99,98.5
30/01/2017 11:00,1.168,922,11687,0.5,116.87,11.68,92.2
30/01/2017 12:00,1.077,875,11590,0.5,115.9,10.77,87.5
30/01/2017 13:00,0.289,828,11529,0.5,115.29,2.89,82.8
30/01/2017 14:00,0.106,829,11573,0.5,115.73,1.06,82.9
30/01/2017 15:00,0,847,11741,0.5,117.41,0,84.7
30/01/2017 16:00,0,821,11602,0.5,116.02,0,82.1
30/01/2017 17:00,0,850,11564,0.5,115.64,0,85
30/01/2017 18:00,0,846,11381,4.892,113.81,0,84.6
30/01/2017 19:00,0,837,10948,4.965,109.48,0,83.7
30/01/2017 20:00,0,824,11082,5.35,110.82,0,82.4
30/01/2017 21:00,0,839,10782,6.027,107.82,0,83.9
30/01/2017 22:00,0,824,10292,6.378,102.92,0,82.4
30/01/2017 23:00,0,816,9917,6.364,99.17,0,81.6
31/01/2017 00:00,0,731,9772,6.419,97.72,0,73.1
31/01/2017 01:00,0,585,9706,6.101,97.06,0,58.5
31/01/2017 02:00,0,472,9891,5.765,98.91,0,47.2
31/01/2017 03:00,0,337,10321,5.698,103.21,0,33.7
31/01/2017 04:00,0.054,256,11217,0.5,112.17,0.54,25.6
31/01/2017 05:00,0.504,166,11787,0.5,117.87,5.04,16.6
31/01/2017 06:00,0.835,91,11896,0.5,118.96,8.35,9.1
31/01/2017 07:00,1.462,62,11776,0.5,117.76,14.62,6.2
31/01/2017 08:00,1.554,70,11768,0.5,117.68,15.54,7
31/01/2017 09:00,1.745,103,11770,0.5,117.7,17.45,10.3
31/01/2017 10:00,1.694,146,11736,0.5,117.36,16.94,14.6
31/01/2017 11:00,1.395,227,11569,0.5,115.69,13.95,22.7
31/01/2017 12:00,1.095,302,11498,0.5,114.98,10.95,30.2
31/01/2017 13:00,0.511,426,11442,0.5,114.42,5.11,42.6
31/01/2017 14:00,0.178,550,11467,0.5,114.67,1.78,55
31/01/2017 15:00,0,613,11839,0.5,118.39,0,61.3
31/01/2017 16:00,0,666,11930,0.5,119.3,0,66.6
31/01/2017 17:00,0,681,11959,0.5,119.59,0,68.1
31/01/2017 18:00,0,666,11786,5.644,117.86,0,66.6
31/01/2017 19:00,0,702,11287,5.374,112.87,0,70.2
31/01/2017 20:00,0,687,11282,5.855,112.82,0,68.7
31/01/2017 21:00,0,624,11056,5.916,110.56,0,62.4
31/01/2017 22:00,0,566,10600,6.071,106,0,56.6
31/01/2017 23:00,0,493,10271,5.886,102.71,0,49.3
01/02/2017 00:00,0,422,10093,5.843,100.93,0,42.2
01/02/2017 01:00,0,330,10028,5.752,100.28,0,33
01/02/2017 02:00,0,325,10076,5.271,100.76,0,32.5
01/02/2017 03:00,0,406,10428,5.092,104.28,0,40.6
01/02/2017 04:00,0,414,11374,0.5,113.74,0,41.4
01/02/2017 05:00,0.02,389,11776,0.5,117.76,0.2,38.9
01/02/2017 06:00,0.78,368,11873,0.5,118.73,7.8,36.8
01/02/2017 07:00,1.473,333,11717,0.5,117.17,14.73,33.3
01/02/2017 08:00,1.854,275,11676,0.5,116.76,18.54,27.5
01/02/2017 09:00,2.187,252,11701,0.5,117.01,21.87,25.2
01/02/2017 10:00,2.544,230,11756,4.595,117.56,25.44,23
01/02/2017 11:00,2.351,234,11720,4.152,117.2,23.51,23.4
01/02/2017 12:00,2.182,254,11677,8.772,116.77,21.82,25.4
01/02/2017 13:00,1.659,267,11671,0.5,116.71,16.59,26.7
01/02/2017 14:00,0.486,366,11838,0.5,118.38,4.86,36.6
01/02/2017 15:00,0.198,425,12181,0.5,121.81,1.98,42.5
01/02/2017 16:00,0,512,12166,0.5,121.66,0,51.2
01/02/2017 17:00,0,579,12185,0.5,121.85,0,57.9
01/02/2017 18:00,0,590,12022,4.651,120.22,0,59
01/02/2017 19:00,0,618,11459,4.676,114.59,0,61.8
01/02/2017 20:00,0,610,11484,5.281,114.84,0,61
01/02/2017 21:00,0,639,11191,5.576,111.91,0,63.9
01/02/2017 22:00,0,665,10685,5.624,106.85,0,66.5
01/02/2017 23:00,0,630,10339,5.768,103.39,0,63
02/02/2017 00:00,0,593,10141,5.728,101.41,0,59.3
02/02/2017 01:00,0,484,10110,5.399,101.1,0,48.4
02/02/2017 02:00,0,478,10203,5.154,102.03,0,47.8
02/02/2017 03:00,0,482,10552,4.924,105.52,0,48.2
02/02/2017 04:00,0.061,448,11430,0.5,114.3,0.61,44.8
02/02/2017 05:00,0.028,436,11976,0.5,119.76,0.28,43.6
02/02/2017 06:00,0.452,399,12191,0.5,121.91,4.52,39.9
02/02/2017 07:00,0.799,380,12062,0.5,120.62,7.99,38
02/02/2017 08:00,0.807,355,12028,0.5,120.28,8.07,35.5
02/02/2017 09:00,1.04,350,12084,0.5,120.84,10.4,35
02/02/2017 10:00,1.099,332,12121,4.232,121.21,10.99,33.2
02/02/2017 11:00,1.199,318,12058,4.064,120.58,11.99,31.8
02/02/2017 12:00,1.168,311,12050,5.57,120.5,11.68,31.1
02/02/2017 13:00,1.077,299,11996,0.5,119.96,10.77,29.9
02/02/2017 14:00,0.289,318,12083,0.5,120.83,2.89,31.8
02/02/2017 15:00,0.106,316,12322,0.5,123.22,1.06,31.6
02/02/2017 16:00,0,282,12303,0.5,123.03,0,28.2
02/02/2017 17:00,0,278,12287,0.5,122.87,0,27.8
02/02/2017 18:00,0,274,12154,4.966,121.54,0,27.4
02/02/2017 19:00,0,278,11638,4.755,116.38,0,27.8
02/02/2017 20:00,0,263,11670,5.637,116.7,0,26.3
02/02/2017 21:00,0,235,11418,5.853,114.18,0,23.5
02/02/2017 22:00,0,207,10878,5.807,108.78,0,20.7
02/02/2017 23:00,0,202,10533,5.807,105.33,0,20.2
03/02/2017 00:00,0,194,10337,5.778,103.37,0,19.4
03/02/2017 01:00,0,187,10249,5.576,102.49,0,18.7
03/02/2017 02:00,0,170,10281,5.273,102.81,0,17
03/02/2017 03:00,0,165,10648,5.227,106.48,0,16.5
03/02/2017 04:00,0,165,11528,0.5,115.28,0,16.5
03/02/2017 05:00,0.054,148,12115,0.5,121.15,0.54,14.8
03/02/2017 06:00,0.504,140,12223,0.5,122.23,5.04,14
03/02/2017 07:00,0.835,118,12122,0.5,121.22,8.35,11.8
03/02/2017 08:00,1.462,111,12085,0.5,120.85,14.62,11.1
03/02/2017 09:00,1.554,94,12136,0.5,121.36,15.54,9.4
03/02/2017 10:00,1.745,86,12158,7.417,121.58,17.45,8.6
03/02/2017 11:00,1.694,65,11987,4.767,119.87,16.94,6.5
03/02/2017 12:00,1.395,60,11902,7.287,119.02,13.95,6
03/02/2017 13:00,1.095,60,11883,0.5,118.83,10.95,6
03/02/2017 14:00,0.511,55,11943,0.5,119.43,5.11,5.5
03/02/2017 15:00,0.178,50,12223,0.5,122.23,1.78,5
03/02/2017 16:00,0,48,12175,0.5,121.75,0,4.8
03/02/2017 17:00,0,45,12101,0.5,121.01,0,4.5
03/02/2017 18:00,0,48,11865,5.103,118.65,0,4.8
03/02/2017 19:00,0,49,11364,4.353,113.64,0,4.9
03/02/2017 20:00,0,49,11377,4.634,113.77,0,4.9
03/02/2017 21:00,0,45,11108,5.407,111.08,0,4.5
03/02/2017 22:00,0,43,10553,5.698,105.53,0,4.3
03/02/2017 23:00,0,40,10215,5.755,102.15,0,4
04/02/2017 00:00,0,42,10007,5.745,100.07,0,4.2
04/02/2017 01:00,0,43,9881,5.574,98.81,0,4.3
04/02/2017 02:00,0,43,9847,5.427,98.47,0,4.3
04/02/2017 03:00,0,43,9932,5.426,99.32,0,4.3
04/02/2017 04:00,0,41,10226,5.097,102.26,0,4.1
04/02/2017 05:00,0.107,40,10380,4.364,103.8,1.07,4
04/02/2017 06:00,1.002,40,10579,4.117,105.79,10.02,4
04/02/2017 07:00,1.947,40,10691,4.073,106.91,19.47,4
04/02/2017 08:00,1.612,38,10827,4.32,108.27,16.12,3.8
04/02/2017 09:00,2.422,37,10829,4.577,108.29,24.22,3.7
